pert_id,MOA
BRD-A71799696,MDM-2/p53_MDM2 Inhibitor
BRD-A12230535,MDM-2/p53_MDM2 Inhibitor
BRD-K93095519,MDM-2/p53_MDM2 Inhibitor
BRD-K60219430,MDM-2/p53_MDM2 Inhibitor
BRD-K46419649,MEK_Inhibitor
BRD-K57080016,MEK_Inhibitor
BRD-K12343256,MEK_Inhibitor
BRD-K29653726,mGluR_Inhibitor
BRD-K60690191,mGluR_Inhibitor
BRD-A48257147,mGluR_Inhibitor
BRD-A55594068,Microtubule/Tubulin_Inhibitor
BRD-A22783572,Microtubule/Tubulin_Inhibitor
BRD-K12539581,Microtubule/Tubulin_Inhibitor
BRD-K97514127,Microtubule/Tubulin_Inhibitor
BRD-K91623615,Microtubule/Tubulin_Inhibitor
BRD-M30523314,Microtubule/Tubulin_Inhibitor
BRD-K10916986,Microtubule/Tubulin_Inhibitor
BRD-A23723433,Microtubule/Tubulin_Inhibitor
BRD-K47869605,Microtubule/Tubulin_Inhibitor
BRD-K82109576,Microtubule/Tubulin_Inhibitor
BRD-A76528577,Microtubule/Tubulin_Inhibitor
BRD-K42125900,Microtubule/Tubulin_Inhibitor
BRD-K63265447,Microtubule/Tubulin_Inhibitor
BRD-K81916719,Microtubule/Tubulin_Inhibitor
BRD-K71823332,Microtubule/Tubulin_Inhibitor
BRD-A28746609,Microtubule/Tubulin_Inhibitor
BRD-A60414806,Microtubule/Tubulin_Inhibitor
BRD-K02407574,Microtubule/Tubulin_Inhibitor
BRD-K00675675,MMP_Inhibitor
BRD-K51662849,MMP_Inhibitor
BRD-A88774919,MMP_Inhibitor
BRD-K35458079,MMP_Inhibitor
BRD-K53523901,MMP_Inhibitor
BRD-K82818427,MMP_Inhibitor
BRD-A43974575,Monoamine Oxidase_Inhibitor
BRD-K88568253,Monoamine Oxidase_Inhibitor
BRD-K07237224,Monoamine Oxidase_Inhibitor
BRD-K02867583,Monoamine Oxidase_Inhibitor
BRD-K12102668,Monoamine Oxidase_Inhibitor
BRD-K20313525,Monoamine Oxidase_Inhibitor
BRD-K87024524,Monoamine Oxidase_Inhibitor
BRD-K95921201,Monoamine Transporter_Inhibitor
BRD-K37080523,Monoamine Transporter_Inhibitor
BRD-A71765365,Monoamine Transporter_Inhibitor
BRD-K94294671,mTOR_Inhibitor
BRD-K40175214,mTOR_Inhibitor
BRD-K77008974,mTOR_Inhibitor
BRD-K68174511,mTOR_Inhibitor
BRD-K12184916,mTOR_Inhibitor
BRD-K69932463,mTOR_Inhibitor
BRD-K67868012,mTOR_Inhibitor
BRD-A23770159,mTOR_Inhibitor
BRD-A62025033,mTOR_Inhibitor
BRD-K13514097,mTOR_Inhibitor
BRD-K84937637,mTOR_Inhibitor
BRD-K29733039,mTOR_Inhibitor
BRD-K67566344,mTOR_Inhibitor
BRD-K89626439,mTOR_Inhibitor
BRD-K99369265,mTOR_Inhibitor
BRD-A79768653,mTOR_Inhibitor
BRD-A93236127,Na+/K+ ATPase_Inhibitor
BRD-A53952395,Na+/K+ ATPase_Inhibitor
BRD-K23478508,Na+/K+ ATPase_Inhibitor
BRD-A75144621,Na+/K+ ATPase_Inhibitor
BRD-A94756469,Na+/K+ ATPase_Inhibitor
BRD-K28863208,nAChR_Activator
BRD-K71731651,nAChR_Activator
BRD-K18855837,nAChR_Activator
BRD-K36638830,nAChR_Activator
BRD-K25394294,NF-kappaB_Inhibitor
BRD-A66395008,NF-kappaB_Inhibitor
BRD-K81651477,NF-kappaB_Inhibitor
BRD-K50464341,NF-kappaB_Inhibitor
BRD-K98548675,NF-kappaB_Inhibitor
BRD-K28120222,NF-kappaB_Inhibitor
BRD-K88378636,NF-kappaB_Inhibitor
BRD-A52193669,NF-kappaB_Inhibitor
BRD-K83354763,NF-kappaB_Inhibitor
BRD-K61250553,Opioid Receptor_Activator
BRD-K10042277,Opioid Receptor_Activator
BRD-A92630576,Opioid Receptor_Activator
BRD-A47342814,Opioid Receptor_Inhibitor
BRD-A82656074,Opioid Receptor_Inhibitor
BRD-K17705806,Opioid Receptor_Inhibitor
BRD-K12762134,PARP_Inhibitor
BRD-K02113016,PARP_Inhibitor
BRD-K88560311,PARP_Inhibitor
BRD-K08703257,PARP_Inhibitor
BRD-K87142802,PARP_Inhibitor
BRD-K84996949,PGE synthase_Inhibitor
BRD-A86044036,PGE synthase_Inhibitor
BRD-K76133116,PGE synthase_Inhibitor
BRD-K53857191,P-glycoprotein_Inhibitor
BRD-K59522102,P-glycoprotein_Inhibitor
BRD-K70557564,P-glycoprotein_Inhibitor
BRD-A46393198,Phosphatase_Inhibitor
BRD-A77299732,Phosphatase_Inhibitor
BRD-K03109492,Phosphatase_Inhibitor
BRD-A19374631,Phosphodiesterase (PDE)_Inhibitor
BRD-K53318339,Phosphodiesterase (PDE)_Inhibitor
BRD-K97799481,Phosphodiesterase (PDE)_Inhibitor
BRD-K65639003,Phosphodiesterase (PDE)_Inhibitor
BRD-K74195153,Phosphodiesterase (PDE)_Inhibitor
BRD-K50128260,Phosphodiesterase (PDE)_Inhibitor
BRD-K67017579,Phosphodiesterase (PDE)_Inhibitor
BRD-K57569181,Phosphodiesterase (PDE)_Inhibitor
BRD-K79759585,Phosphodiesterase (PDE)_Inhibitor
BRD-K86301799,Phosphodiesterase (PDE)_Inhibitor
BRD-K67080878,Phosphodiesterase (PDE)_Inhibitor
BRD-K13926615,Phosphodiesterase (PDE)_Inhibitor
BRD-A34255068,Phosphodiesterase (PDE)_Inhibitor
BRD-K62200014,Phosphodiesterase (PDE)_Inhibitor
BRD-K93645900,Phosphodiesterase (PDE)_Inhibitor
BRD-K28578425,Phosphodiesterase (PDE)_Inhibitor
BRD-K37561857,Phosphodiesterase (PDE)_Inhibitor
BRD-K62982419,Phosphodiesterase (PDE)_Inhibitor
BRD-K16444452,Phosphodiesterase (PDE)_Inhibitor
BRD-K84266862,Phosphodiesterase (PDE)_Inhibitor
BRD-K81647657,PI3K_Inhibitor
BRD-K48488978,PI3K_Inhibitor
BRD-A75409952,PI3K_Inhibitor
BRD-K87343924,PI3K_Inhibitor
BRD-A11678676,PI3K_Inhibitor
BRD-K41895714,PI3K_Inhibitor
BRD-K97399794,PI3K_Inhibitor
BRD-K58772419,PI3K_Inhibitor
BRD-K12184916,PI3K_Inhibitor
BRD-K60866521,PI3K_Inhibitor
BRD-K42191735,PI3K_Inhibitor
BRD-K99818283,PI3K_Inhibitor
BRD-K67868012,PI3K_Inhibitor
BRD-A41692738,PI3K_Inhibitor
BRD-M16762496,PI3K_Inhibitor
BRD-K64785675,PI3K_Inhibitor
BRD-K49371609,PI3K_Inhibitor
BRD-K64890080,Polo-like Kinase (PLK)_Inhibitor
BRD-M64432851,Polo-like Kinase (PLK)_Inhibitor
BRD-K70511574,Polo-like Kinase (PLK)_Inhibitor
BRD-A30655177,Polo-like Kinase (PLK)_Inhibitor
BRD-K44067360,Potassium Channel_Activator
BRD-K73109821,Potassium Channel_Activator
BRD-K50720187,Potassium Channel_Activator
BRD-K97752965,Potassium Channel_Activator
BRD-K06902185,Potassium Channel_Activator
BRD-K54210043,Potassium Channel_Activator
BRD-K24526313,Potassium Channel_Activator
BRD-K14888893,Potassium Channel_Activator
BRD-K89997465,Potassium Channel_Inhibitor
BRD-K49671696,Potassium Channel_Inhibitor
BRD-A95869247,Potassium Channel_Inhibitor
BRD-K86887724,Potassium Channel_Inhibitor
BRD-K50938786,Potassium Channel_Inhibitor
BRD-U94846492,Potassium Channel_Inhibitor
BRD-K36927236,Potassium Channel_Inhibitor
BRD-A46179541,Potassium Channel_Inhibitor
BRD-K87555556,Potassium Channel_Inhibitor
BRD-A06352418,Potassium Channel_Inhibitor
BRD-K12219985,Potassium Channel_Inhibitor
BRD-K41713976,Potassium Channel_Inhibitor
BRD-K17561142,Potassium Channel_Inhibitor
BRD-K22385716,Potassium Channel_Inhibitor
BRD-K85119730,Potassium Channel_Inhibitor
BRD-K66956375,PPAR_Activator
BRD-K40656405,PPAR_Activator
BRD-K46018455,PPAR_Activator
BRD-K14880289,PPAR_Activator
BRD-K42095107,PPAR_Activator
BRD-A13084692,PPAR_Activator
BRD-A48430263,PPAR_Activator
BRD-K45252063,PPAR_Activator
BRD-K01902415,PPAR_Activator
BRD-K11129031,PPAR_Activator
BRD-K65639003,PPAR_Activator
BRD-A49358627,PPAR_Activator
BRD-A97437073,PPAR_Activator
BRD-A44780397,Progesterone Receptor_Inhibitor
BRD-K19507340,Progesterone Receptor_Inhibitor
BRD-K12002134,Progesterone Receptor_Inhibitor
BRD-A35989968,Progesterone Receptor_Inhibitor
BRD-K37270826,Progesterone Receptor_Inhibitor
BRD-K26521938,Prostaglandin Receptor_Activator
BRD-K52459643,Prostaglandin Receptor_Activator
BRD-K10961822,Prostaglandin Receptor_Activator
BRD-K27499107,Prostaglandin Receptor_Activator
BRD-A67438293,Prostaglandin Receptor_Activator
BRD-A87848830,Prostaglandin Receptor_Activator
BRD-A45664787,Prostaglandin Receptor_Activator
BRD-K59256312,Proteasome_Inhibitor
BRD-K60230970,Proteasome_Inhibitor
BRD-K13571841,Proteasome_Inhibitor
BRD-K88510285,Proteasome_Inhibitor
BRD-A22380646,Proton Pump_Inhibitor
BRD-A55962179,Proton Pump_Inhibitor
BRD-A49172652,Proton Pump_Inhibitor
BRD-A39390670,Proton Pump_Inhibitor
BRD-K23984367,Raf_Inhibitor
BRD-K49810818,Raf_Inhibitor
BRD-K56343971,Raf_Inhibitor
BRD-K73789395,Raf_Inhibitor
BRD-K01253243,Raf_Inhibitor
BRD-K67578145,Raf_Inhibitor
BRD-K09951645,Raf_Inhibitor
BRD-K39520573,Raf_Inhibitor
BRD-K16478699,Raf_Inhibitor
BRD-K05804044,Raf_Inhibitor
BRD-K07859598,Raf_Inhibitor
BRD-K93176058,RAR/RXR_Activator
BRD-K36627727,RAR/RXR_Activator
BRD-K49685476,RAR/RXR_Activator
BRD-K62012036,RAR/RXR_Activator
BRD-K68246049,RAR/RXR_Activator
BRD-K76723084,RAR/RXR_Inhibitor
BRD-K28168037,RAR/RXR_Inhibitor
BRD-K89085489,RAR/RXR_Inhibitor
BRD-K76617868,ROCK_Inhibitor
BRD-K77793136,ROCK_Inhibitor
BRD-K44084986,ROCK_Inhibitor
BRD-A58280226,ROCK_Inhibitor
BRD-K70301876,Serotonin Transporter_Inhibitor
BRD-A62326914,Serotonin Transporter_Inhibitor
BRD-A31159102,Serotonin Transporter_Inhibitor
BRD-K19277754,Serotonin Transporter_Inhibitor
BRD-K37991163,Serotonin Transporter_Inhibitor
BRD-K52989797,Serotonin Transporter_Inhibitor
BRD-K82036761,Serotonin Transporter_Inhibitor
BRD-K38436528,Serotonin Transporter_Inhibitor
BRD-K02227374,Serotonin Transporter_Inhibitor
BRD-K54462405,Serotonin Transporter_Inhibitor
BRD-K71103788,Serotonin Transporter_Inhibitor
BRD-K72676686,Serotonin Transporter_Inhibitor
BRD-A51714012,Serotonin Transporter_Inhibitor
BRD-K37694030,Serotonin Transporter_Inhibitor
BRD-K36616567,Serotonin Transporter_Inhibitor
BRD-K57304726,Sigma Receptor_Activator
BRD-A51393488,Sigma Receptor_Activator
BRD-K89237706,Sigma Receptor_Activator
BRD-K91301684,Sigma Receptor_Activator
BRD-K21283037,Sodium Channel_Inhibitor
BRD-K97688263,Sodium Channel_Inhibitor
BRD-K92049597,Sodium Channel_Inhibitor
BRD-K53737926,Sodium Channel_Inhibitor
BRD-A26334849,Sodium Channel_Inhibitor
BRD-K79116891,Sodium Channel_Inhibitor
BRD-K52662033,Sodium Channel_Inhibitor
BRD-A09472452,Sodium Channel_Inhibitor
BRD-K18250272,Sodium Channel_Inhibitor
BRD-K04196797,Sodium Channel_Inhibitor
BRD-A97674275,Sodium Channel_Inhibitor
BRD-K89997465,Sodium Channel_Inhibitor
BRD-A26097136,Sodium Channel_Inhibitor
BRD-K93460210,Sodium Channel_Inhibitor
BRD-K87158025,Sodium Channel_Inhibitor
BRD-K55930204,Sodium Channel_Inhibitor
BRD-K97181089,Sodium Channel_Inhibitor
BRD-K48300629,Sodium Channel_Inhibitor
BRD-A19374631,Sodium Channel_Inhibitor
BRD-K53318339,Sodium Channel_Inhibitor
BRD-A03216249,Sodium Channel_Inhibitor
BRD-K71799949,Sodium Channel_Inhibitor
BRD-A64092382,Sodium Channel_Inhibitor
BRD-K21548250,Sodium Channel_Inhibitor
BRD-K44227013,Src_Inhibitor
BRD-K49328571,Src_Inhibitor
BRD-K19540840,Src_Inhibitor
BRD-K99964838,Src_Inhibitor
BRD-K08799216,Src_Inhibitor
BRD-K41410256,STAT_Inhibitor
BRD-K01292756,STAT_Inhibitor
BRD-K47105409,STAT_Inhibitor
BRD-K12357156,STAT_Inhibitor
BRD-A28105619,STAT_Inhibitor
BRD-A49680073,STAT_Inhibitor
BRD-K76674262,STAT_Inhibitor
BRD-A47829399,STAT_Inhibitor
BRD-A24643465,STAT_Inhibitor
BRD-K79759031,STAT_Inhibitor
BRD-K35960502,STAT_Inhibitor
BRD-K26241953,Syk_Inhibitor
BRD-K91509126,Syk_Inhibitor
BRD-K53281329,Syk_Inhibitor
BRD-K20285085,Syk_Inhibitor
BRD-K67298865,TGF-beta Receptor_Inhibitor
BRD-K06234293,TGF-beta Receptor_Inhibitor
BRD-K37720887,TGF-beta Receptor_Inhibitor
BRD-K84996949,TNF Receptor_Inhibitor
BRD-A17883755,TNF Receptor_Inhibitor
BRD-K05926469,TNF Receptor_Inhibitor
BRD-K03384561,TNF Receptor_Inhibitor
BRD-K21680192,Topoisomerase_Inhibitor
BRD-K45401373,Topoisomerase_Inhibitor
BRD-A18419789,Topoisomerase_Inhibitor
BRD-K37798499,Topoisomerase_Inhibitor
BRD-K43389675,Topoisomerase_Inhibitor
BRD-K98490050,Topoisomerase_Inhibitor
BRD-A59985574,Topoisomerase_Inhibitor
BRD-K55696337,Topoisomerase_Inhibitor
BRD-K92093830,Topoisomerase_Inhibitor
BRD-A52530684,Topoisomerase_Inhibitor
BRD-A68009927,Topoisomerase_Inhibitor
BRD-K69650333,Topoisomerase_Inhibitor
BRD-A36630025,Topoisomerase_Inhibitor
BRD-A71390734,Topoisomerase_Inhibitor
BRD-K83794624,Topoisomerase_Inhibitor
BRD-K17210248,Topoisomerase_Inhibitor
BRD-K08547377,Topoisomerase_Inhibitor
BRD-A76941896,Topoisomerase_Inhibitor
BRD-K56334280,Topoisomerase_Inhibitor
BRD-A35588707,Topoisomerase_Inhibitor
BRD-K85985071,Topoisomerase_Inhibitor
BRD-K48869804,TRP Channel_Activator
BRD-K16336526,TRP Channel_Activator
BRD-K07117950,TRP Channel_Activator
BRD-K65814004,TRP Channel_Activator
BRD-K95237249,TRP Channel_Activator
BRD-K50590187,TRP Channel_Activator
BRD-K95808480,Tyrosinase_Inhibitor
BRD-K99946902,Tyrosinase_Inhibitor
BRD-K94649603,Tyrosinase_Inhibitor
BRD-K27316855,VD/VDR_Activator
BRD-A84327315,VD/VDR_Activator
BRD-K56429665,VD/VDR_Activator
BRD-K14550461,VD/VDR_Activator
BRD-K93433262,VD/VDR_Activator
BRD-K41342615,negative
BRD-K19678433,negative
BRD-K96745884,negative
BRD-K69493165,negative
BRD-K88965984,negative
BRD-K59757264,negative
BRD-K23021002,negative
BRD-M31111440,negative
BRD-K31392657,negative
BRD-K67209190,negative
BRD-K90619727,negative
BRD-K79145797,negative
BRD-K25056189,negative
BRD-K20616644,negative
BRD-K67896259,negative
BRD-K57690336,negative
BRD-K88195243,negative
BRD-K51381937,negative
BRD-K73109344,negative
BRD-K47436535,negative
BRD-K05087650,negative
BRD-K07473223,negative
BRD-K67868064,negative
BRD-K71963262,negative
BRD-K44407752,negative
BRD-K18255961,negative
BRD-K48228567,negative
BRD-K29253960,negative
BRD-K25348850,negative
BRD-K76571344,negative
BRD-K64556793,negative
BRD-K59352217,negative
BRD-K52124071,negative
BRD-K71254735,negative
BRD-K03276924,negative
BRD-K86372560,negative
BRD-K87062384,negative
BRD-K33530763,negative
BRD-K05645536,negative
BRD-K59455917,negative
BRD-K16826857,negative
BRD-K78380066,negative
BRD-K25496062,negative
BRD-K85821758,negative
BRD-K06457057,negative
BRD-K13714335,negative
BRD-K45571747,negative
BRD-K02576169,negative
BRD-K96393402,negative
BRD-K68246261,negative
BRD-K16276539,negative
BRD-K14023656,negative
BRD-K05686172,negative
BRD-K02341409,negative
BRD-K85773425,negative
BRD-K98622504,negative
BRD-K17360472,negative
BRD-M51239075,negative
BRD-K38942541,negative
BRD-K23886631,negative
BRD-K10991887,negative
BRD-K40724613,negative
BRD-K46359800,negative
BRD-K25564095,negative
BRD-K26461874,negative
BRD-K22479833,negative
BRD-K75388977,negative
BRD-K86452395,negative
BRD-K25646871,negative
BRD-K60865324,negative
BRD-K52540534,negative
BRD-K28646532,negative
BRD-K21627123,negative
BRD-K16158586,negative
BRD-K19159562,negative
BRD-K64217932,negative
BRD-K14302953,negative
BRD-K61974010,negative
BRD-K63473855,negative
BRD-K86011921,negative
BRD-K56150975,negative
BRD-K50641952,negative
BRD-K27503016,negative
BRD-K65243627,negative
BRD-K38663221,negative
BRD-K09324395,negative
BRD-K95195947,negative
BRD-K09080977,negative
BRD-K26682747,negative
BRD-K88290000,negative
BRD-K72623425,negative
BRD-K38465286,negative
BRD-K64700664,negative
BRD-K69236395,negative
BRD-K45663104,negative
BRD-K28478559,negative
BRD-K54627309,negative
BRD-K62374815,negative
BRD-K07986943,negative
BRD-K49921033,negative
BRD-K26553253,negative
BRD-K37714126,negative
BRD-K21000135,negative
BRD-K71188711,negative
BRD-K25165092,negative
BRD-K79367177,negative
BRD-K21959862,negative
BRD-K03026470,negative
BRD-K75969390,negative
BRD-K53185063,negative
BRD-K10301293,negative
BRD-K91743203,negative
BRD-K93779718,negative
BRD-K95899688,negative
BRD-K63662683,negative
BRD-K26653603,negative
BRD-K14228330,negative
BRD-K32380790,negative
BRD-K75889393,negative
BRD-K86629698,negative
BRD-K63591202,negative
BRD-K96420933,negative
BRD-K63157607,negative
BRD-K55692246,negative
BRD-K56621049,negative
BRD-K53783288,negative
BRD-K34695725,negative
BRD-K93011670,negative
BRD-K38320477,negative
BRD-K59870400,negative
BRD-K27237215,negative
BRD-K12034365,negative
BRD-K40458025,negative
BRD-K49797414,negative
BRD-K59308946,negative
BRD-K07921357,negative
BRD-K10017294,negative
BRD-K76258424,negative
BRD-K45237033,negative
BRD-K83301268,negative
BRD-K00645031,negative
BRD-K12441425,negative
BRD-K16506419,negative
BRD-K67035256,negative
BRD-K20729616,negative
BRD-K48680503,negative
BRD-K17506650,negative
BRD-K33933950,negative
BRD-K73141149,negative
BRD-K48583488,negative
BRD-K83982653,negative
BRD-K89390280,negative
BRD-K47593849,negative
BRD-K37403152,negative
BRD-K59078549,negative
BRD-K73127443,negative
BRD-K91857575,negative
BRD-K42359528,negative
BRD-K71877850,negative
BRD-K06973013,negative
BRD-K26309991,negative
BRD-K46549154,negative
BRD-K70689011,negative
BRD-K07642375,negative
BRD-K45494661,negative
BRD-K80972048,negative
BRD-K80281472,negative
BRD-K42420111,negative
BRD-K02563170,negative
BRD-K48047626,negative
BRD-K80568112,negative
BRD-K91201009,negative
BRD-K91648652,negative
BRD-K31479060,negative
BRD-K95118263,negative
BRD-K56977200,negative
BRD-K08656311,negative
BRD-K83601549,negative
BRD-K08846320,negative
BRD-K46498981,negative
BRD-K72234025,negative
BRD-K14654869,negative
BRD-K89416483,negative
BRD-K91133575,negative
BRD-K38311495,negative
BRD-K50916779,negative
BRD-K01284917,negative
BRD-K51848823,negative
BRD-K93061078,negative
BRD-K57406954,negative
BRD-K61866431,negative
BRD-K12718908,negative
BRD-K96752633,negative
BRD-K70018966,negative
BRD-K53241640,negative
BRD-K45787391,negative
BRD-K48040318,negative
BRD-K74817145,negative
BRD-K18076490,negative
BRD-K86813544,negative
BRD-K93369639,negative
BRD-K46155530,negative
BRD-K76996839,negative
BRD-K41042536,negative
BRD-K08942755,negative
BRD-K90136643,negative
BRD-K18183699,negative
BRD-K38740852,negative
BRD-K60170940,negative
BRD-K17193648,negative
BRD-K80866887,negative
BRD-K73658839,negative
BRD-K83437201,negative
BRD-K39211770,negative
BRD-K20251969,negative
BRD-K39662808,negative
BRD-K43326597,negative
BRD-K14383710,negative
BRD-K72128077,negative
BRD-K99949435,negative
BRD-K77517292,negative
BRD-K60064462,negative
BRD-K47064511,negative
BRD-K38681012,negative
BRD-K66581298,negative
BRD-K85672685,negative
BRD-K21325303,negative
BRD-K04402444,negative
BRD-K36473494,negative
BRD-K21953167,negative
BRD-K68300134,negative
BRD-K54628954,negative
BRD-K99723587,negative
BRD-K69672299,negative
BRD-K14212121,negative
BRD-K35089608,negative
BRD-K07197565,negative
BRD-K00057967,negative
BRD-K69607079,negative
BRD-K34825242,negative
BRD-K79324911,negative
BRD-K16633334,negative
BRD-K98667932,negative
BRD-K06260900,negative
BRD-K16120913,negative
BRD-K22353999,negative
BRD-K63431240,negative
BRD-K73952419,negative
BRD-K98170574,negative
BRD-K67240417,negative
BRD-K47971885,negative
BRD-K37563991,negative
BRD-K90140894,negative
BRD-K34786682,negative
BRD-K83941994,negative
BRD-K49830011,negative
BRD-K14844214,negative
BRD-K19455915,negative
BRD-K53978628,negative
BRD-K43017765,negative
BRD-K44925448,negative
BRD-K48097043,negative
BRD-K53101279,negative
BRD-K59746807,negative
BRD-K71611609,negative
BRD-K36940835,negative
BRD-K14768863,negative
BRD-K71155312,negative
BRD-K40690989,negative
BRD-K33968993,negative
BRD-K98783629,negative
BRD-K34182570,negative
BRD-K10701104,negative
BRD-K35615823,negative
BRD-K63947305,negative
BRD-K28184645,negative
BRD-K46532981,negative
BRD-K22215387,negative
BRD-K84368021,negative
BRD-K21747841,negative
BRD-K73282213,negative
BRD-K07558380,negative
BRD-K33961995,negative
BRD-K31147195,negative
BRD-K08817808,negative
BRD-K96743424,negative
BRD-K51592837,negative
BRD-K40461288,negative
BRD-K30548766,negative
BRD-K24927839,negative
BRD-K51040159,negative
BRD-K10762274,negative
BRD-K26214610,negative
BRD-K21660676,negative
BRD-K30752405,negative
BRD-K38688128,negative
BRD-K19330527,negative
BRD-K18481678,negative
BRD-K82024598,negative
BRD-K41310594,negative
BRD-K29227213,negative
BRD-K10196668,negative
BRD-K78298277,negative
BRD-K93672121,negative
BRD-K88995397,negative
BRD-K21569926,negative
BRD-K00954272,negative
BRD-K30857143,negative
BRD-K01715539,negative
BRD-K98832591,negative
BRD-K91617567,negative
BRD-K98950492,negative
BRD-K60363992,negative
BRD-K29635534,negative
BRD-K84277608,negative
BRD-K29097491,negative
BRD-K40410846,negative
BRD-K21494224,negative
BRD-K31800869,negative
BRD-K20107219,negative
BRD-K24172839,negative
BRD-K22673215,negative
BRD-K22907310,negative
BRD-K83837862,negative
BRD-K90310644,negative
BRD-K75869048,negative
BRD-K80212510,negative
BRD-K25498394,negative
BRD-K22961642,negative
BRD-K11914584,negative
BRD-K40414902,negative
BRD-K48582996,negative
BRD-K00566471,negative
BRD-K88022263,negative
BRD-K24217168,negative
BRD-K90734182,negative
BRD-K12882397,negative
BRD-K38037265,negative
BRD-K50737884,negative
BRD-K75460409,negative
BRD-K89074352,negative
BRD-K68047011,negative
BRD-K31042078,negative
BRD-K49640920,negative
BRD-K41927787,negative
BRD-K84079653,negative
BRD-K84570482,negative
BRD-K34007913,negative
BRD-K87445129,negative
BRD-K69573138,negative
BRD-K68013677,negative
BRD-K42074118,negative
BRD-K60984759,negative
BRD-K13069055,negative
BRD-K95435237,negative
BRD-K43782664,negative
BRD-K58154162,negative
BRD-K70012251,negative
BRD-K50435683,negative
BRD-K61113746,negative
BRD-K07298554,negative
BRD-K42365464,negative
BRD-K46120075,negative
BRD-K07426711,negative
BRD-K00913793,negative
BRD-K12805419,negative
BRD-K90957289,negative
BRD-K28833951,negative
BRD-K02876750,negative
BRD-K54145771,negative
BRD-M18345234,negative
BRD-K97258019,negative
BRD-K76477096,negative
BRD-K44207800,negative
BRD-K86888602,negative
BRD-K13400061,negative
BRD-K25595086,negative
BRD-K01312966,negative
BRD-K87081268,negative
BRD-K38632726,negative
BRD-K18561719,negative
BRD-K17698750,negative
BRD-K06956443,negative
BRD-K37237818,negative
BRD-K51287451,negative
BRD-K61404768,negative
BRD-K27838482,negative
BRD-K84239628,negative
BRD-K99700039,negative
BRD-K34982474,negative
BRD-K49988555,negative
BRD-K05041276,negative
BRD-K37510840,negative
BRD-K86948282,negative
BRD-K08970510,negative
BRD-K33932270,negative
BRD-K38244121,negative
BRD-K64988800,negative
BRD-K70543679,negative
BRD-K54456094,negative
BRD-K60050469,negative
BRD-K88074877,negative
BRD-K75381775,negative
BRD-K66944475,negative
BRD-K49354529,negative
BRD-K32916048,negative
BRD-K88119020,negative
BRD-K54202584,negative
BRD-K31487236,negative
BRD-K78525220,negative
BRD-K01008530,negative
BRD-K08593711,negative
